"feature" "class" "assembly" "assembly_unit" "seq_type" "chromosome" "genomic_accession" "start" "end" "strand" "product_accession" "non.redundant_refseq" "related_accession" "name" "symbol" "GeneID" "locus_tag" "feature_interval_length" "product_length" "attributes"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3918198 3918437 "-" "WP_000429386.1" "WP_000429386.1" NA "ATP synthase subunit C" "" NA "P370_RS0118810" 240 79 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3918484 3919299 "-" "WP_000135625.1" "WP_000135625.1" NA "ATP synthase subunit A" "" NA "P370_RS0118815" 816 271 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3919308 3919688 "-" "WP_000116695.1" "WP_000116695.1" NA "ATP synthase I" "" NA "P370_RS0118820" 381 126 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3920305 3920928 "-" "WP_000932839.1" "WP_000932839.1" NA "ribosomal RNA small subunit methyltransferase G" "" NA "P370_RS0118825" 624 207 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3920992 3922881 "-" "WP_000499788.1" "WP_000499788.1" NA "tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG" "" NA "P370_RS0118830" 1890 629 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3923260 3923703 "-" "WP_000763724.1" "WP_000763724.1" NA "FMN-binding protein MioC" "" NA "P370_RS0118835" 444 147 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3923793 3924251 "-" "WP_000432970.1" "WP_000432970.1" NA "AsnC family transcriptional regulator" "" NA "P370_RS0118840" 459 152 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3924403 3925395 "+" "WP_000845104.1" "WP_000845104.1" NA "asparagine synthetase A" "" NA "P370_RS0118845" 993 330 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3925400 3926851 "-" "WP_000956642.1" "WP_000956642.1" NA "protein viaA" "" NA "P370_RS0118850" 1452 483 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3926845 3928341 "-" "WP_001299914.1" "WP_001299914.1" NA "ATPase RavA" "" NA "P370_RS0118855" 1497 498 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3928564 3930432 "+" "WP_000102319.1" "WP_000102319.1" NA "low affinity potassium transport system protein kup" "trkD" NA "P370_RS0118860" 1869 622 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3930599 3931018 "+" "WP_001301979.1" "WP_001301979.1" NA "D-ribose pyranase" "" NA "P370_RS0118865" 420 139 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3931026 3932531 "+" "WP_000387770.1" "WP_000387770.1" NA "ribose import ATP-binding protein RbsA" "" NA "P370_RS0118870" 1506 501 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3932536 3933501 "+" "WP_000211858.1" "WP_000211858.1" NA "ribose ABC transporter permease" "" NA "P370_RS0118875" 966 321 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3933526 3934416 "+" "WP_001056271.1" "WP_001056271.1" NA "D-ribose ABC transporter substrate-binding protein" "" NA "P370_RS0118880" 891 296 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3934542 3935471 "+" "WP_001300603.1" "WP_001300603.1" NA "ribokinase" "" NA "P370_RS0118885" 930 309 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3935475 3936467 "+" "WP_000224470.1" "WP_000224470.1" NA "ribose operon repressor" "" NA "P370_RS0118890" 993 330 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3936433 3937860 "-" "WP_001280852.1" "WP_001280852.1" NA "MFS transporter" "" NA "P370_RS0118895" 1428 475 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3937883 3938575 "-" "WP_001131164.1" "WP_001131164.1" NA "transcriptional regulator" "" NA "P370_RS0118900" 693 230 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3944376 3945215 "-" "WP_000379245.1" "WP_000379245.1" NA "transcriptional regulator" "" NA "P370_RS0118935" 840 279 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3945334 3945672 "+" "WP_000841001.1" "WP_000841001.1" NA "DUF413 domain-containing protein" "" NA "P370_RS0118940" 339 112 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3945697 3947217 "-" "WP_000058964.1" "WP_000058964.1" NA "ATP-dependent protease" "" NA "P370_RS0118945" 1521 506 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3947570 3947668 "+" "WP_001311244.1" "WP_001311244.1" NA "IlvGMEDA operon leader peptide" "" NA "P370_RS01000000123700" 99 32 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3947808 3949452 "+" "" "" NA "acetolactate synthase 2 catalytic subunit" "" NA "P370_RS01000000123705" 1645 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3949449 3949712 "+" "WP_000983255.1" "WP_000983255.1" NA "acetolactate synthase isozyme 2 small subunit" "" NA "P370_RS0118955" 264 87 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3949732 3950661 "+" "WP_000208520.1" "WP_000208520.1" NA "branched chain amino acid aminotransferase" "" NA "P370_RS0118960" 930 309 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3950726 3952576 "+" "WP_001127399.1" "WP_001127399.1" NA "dihydroxy-acid dehydratase" "" NA "P370_RS0118965" 1851 616 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3952579 3954123 "+" "WP_000785596.1" "WP_000785596.1" NA "PLP-dependent threonine dehydratase" "" NA "P370_RS0118970" 1545 514 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3954175 3955068 "-" "WP_000365791.1" "WP_000365791.1" NA "transcriptional regulator" "" NA "P370_RS0118975" 894 297 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3955218 3956693 "+" "WP_000024939.1" "WP_000024939.1" NA "ketol-acid reductoisomerase" "" NA "P370_RS0118980" 1476 491 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3956780 3957061 "-" "WP_001140251.1" "WP_001140251.1" NA "peptidyl-prolyl cis-trans isomerase" "" NA "P370_RS0118985" 282 93 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3957260 3957481 "-" "WP_001320054.1" "WP_001320054.1" NA "hypothetical protein" "" NA "P370_RS1000000125540" 222 73 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3957490 3957708 "-" "WP_001311248.1" "WP_001311248.1" NA "hypothetical protein" "" NA "P370_RS1000000126280" 219 72 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3957925 3959946 "+" "WP_001238899.1" "WP_001238899.1" NA "DNA helicase Rep" "" NA "P370_RS0118995" 2022 673 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3959993 3961477 "-" "WP_001295254.1" "WP_001295254.1" NA "guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase" "" NA "P370_RS0119000" 1485 494 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3961483 3961605 "-" "WP_001325589.1" "WP_001325589.1" NA "hypothetical protein" "" NA "P370_RS1000000125545" 123 40 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3961613 3962878 "-" "WP_000047499.1" "WP_000047499.1" NA "ATP-dependent RNA helicase RhlB" "" NA "P370_RS0119005" 1266 421 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3963009 3963338 "+" "WP_001280776.1" "WP_001280776.1" NA "thiol reductase thioredoxin" "" NA "P370_RS0119010" 330 109 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3963479 3963580 "+" "WP_001295255.1" "WP_001295255.1" NA "rho operon leader peptide" "" NA "P370_RS01000000123715" 102 33 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3963665 3964924 "+" "WP_001054527.1" "WP_001054527.1" NA "transcription termination factor Rho" "" NA "P370_RS0119015" 1260 419 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3964934 3965152 "+" "WP_001127071.1" "WP_001127071.1" NA "hypothetical protein" "" NA "P370_RS0119020" 219 72 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3965164 3966267 "+" "WP_001050960.1" "WP_001050960.1" NA "undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase" "" NA "P370_RS0119025" 1104 367 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3966279 3967325 "+" "WP_001295256.1" "WP_001295256.1" NA "LPS biosynthesis protein" "" NA "P370_RS0119030" 1047 348 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3967381 3968511 "+" "WP_001340422.1" "WP_001340422.1" NA "UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)" "" NA "P370_RS0119035" 1131 376 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3968508 3969770 "+" "WP_000006621.1" "WP_000006621.1" NA "UDP-N-acetyl-D-mannosamine dehydrogenase" "" NA "P370_RS0119040" 1263 420 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3969770 3970837 "+" "WP_001226601.1" "WP_001226601.1" NA "dTDP-glucose 4,6-dehydratase" "" NA "P370_RS0119045" 1068 355 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3970856 3971737 "+" "WP_000676056.1" "WP_000676056.1" NA "glucose-1-phosphate thymidylyltransferase 2" "" NA "P370_RS0119050" 882 293 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3971715 3972389 "+" "WP_001145183.1" "WP_001145183.1" NA "dTDP-fucosamine acetyltransferase" "" NA "P370_RS0119055" 675 224 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3972394 3973524 "+" "WP_000612043.1" "WP_000612043.1" NA "dTDP-4-amino-4,6-dideoxygalactose aminotransferase" "" NA "P370_RS0119060" 1131 376 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3973526 3974776 "+" "WP_000050265.1" "WP_000050265.1" NA "lipid III flippase WzxE" "" NA "P370_RS0119065" 1251 416 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3974773 3975852 "+" "WP_000217234.1" "WP_000217234.1" NA "TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase" "" NA "P370_RS0119070" 1080 359 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3975849 3977201 "+" "WP_000055129.1" "WP_000055129.1" NA "O-antigen assembly polymerase" "" NA "P370_RS0119075" 1353 450 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3977204 3977944 "+" "WP_001064040.1" "WP_001064040.1" NA "UDP-N-acetyl-D-mannosaminuronic acid transferase" "" NA "P370_RS0119080" 741 246 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3978135 3979520 "+" "WP_000774731.1" "WP_000774731.1" NA "transporter" "" NA "P370_RS0119085" 1386 461 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3980206 3981441 "+" "WP_000941517.1" "WP_000941517.1" NA "anaerobic sulfatase maturase AslB" "" NA "P370_RS0119110" 1236 411 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3981600 3983255 "-" "WP_000395863.1" "WP_000395863.1" NA "arylsulfatase" "" NA "P370_RS0119115" 1656 551 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3983934 3985130 "-" "WP_000921791.1" "WP_000921791.1" NA "heme biosynthesis protein HemY" "" NA "P370_RS0119120" 1197 398 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3985133 3986314 "-" "WP_000138997.1" "WP_000138997.1" NA "uroporphyrinogen-III C-methyltransferase" "" NA "P370_RS0119125" 1182 393 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3986336 3987076 "-" "WP_000026046.1" "WP_000026046.1" NA "uroporphyrinogen III methyltransferase" "" NA "P370_RS0119130" 741 246 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3987073 3988014 "-" "WP_001338644.1" "WP_001338644.1" NA "porphobilinogen deaminase" "" NA "P370_RS0119135" 942 313 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3988167 3988373 "-" "WP_001305378.1" "WP_001305378.1" NA "hypothetical protein" "" NA "P370_RS1000000125555" 207 68 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3988401 3990947 "+" "WP_000281668.1" "WP_000281668.1" NA "adenylate cyclase" "" NA "P370_RS0119140" 2547 848 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3990987 3991307 "-" "WP_000999947.1" "WP_000999947.1" NA "iron donor protein CyaY" "" NA "P370_RS0119145" 321 106 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3991770 3991973 "+" "WP_000799889.1" "WP_000799889.1" NA "membrane protein" "" NA "P370_RS0119150" 204 67 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3992010 3992834 "+" "WP_001160654.1" "WP_001160654.1" NA "diaminopimelate epimerase" "" NA "P370_RS0119155" 825 274 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3992831 3993538 "+" "WP_000812796.1" "WP_000812796.1" NA "DUF484 domain-containing protein" "" NA "P370_RS0119160" 708 235 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3993535 3994431 "+" "WP_000130691.1" "WP_000130691.1" NA "tyrosine recombinase XerC" "" NA "P370_RS0119165" 897 298 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3994431 3995147 "+" "WP_001213584.1" "WP_001213584.1" NA "flavin mononucleotide phosphatase YigB" "" NA "P370_RS0119170" 717 238 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3995231 3997393 "+" "WP_000383406.1" "WP_000383406.1" NA "DNA helicase II" "" NA "P370_RS0119175" 2163 720 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3997540 3998304 "-" "WP_000951133.1" "WP_000951133.1" NA "DUF2233 domain-containing protein" "" NA "P370_RS0119180" 765 254 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3998674 3999624 "+" "WP_000947159.1" "WP_000947159.1" NA "magnesium transporter CorA" "" NA "P370_RS0119195" 951 316 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 3999667 4000047 "-" "WP_000032581.1" "WP_000032581.1" NA "DUF2628 domain-containing protein" "" NA "P370_RS0119200" 381 126 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4000061 4000477 "-" "WP_000955197.1" "WP_000955197.1" NA "hypothetical protein" "" NA "P370_RS0119205" 417 138 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4000536 4001426 "-" "WP_000339104.1" "WP_000339104.1" NA "protein RarD" "" NA "P370_RS0119210" 891 296 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4001478 4001945 "-" "WP_001277142.1" "WP_001277142.1" NA "4HBT family thioesterase YigI" "" NA "P370_RS0119215" 468 155 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4002110 4002979 "+" "WP_001259700.1" "WP_001259700.1" NA "phospholipase A(1)" "" NA "P370_RS0119220" 870 289 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4003112 4004941 "+" "WP_000035581.1" "WP_000035581.1" NA "DNA helicase RecQ" "" NA "P370_RS0119225" 1830 609 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4005005 4005625 "+" "WP_000928824.1" "WP_000928824.1" NA "threonine export protein RhtC" "" NA "P370_RS0119230" 621 206 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4005687 4006307 "-" "WP_000171710.1" "WP_000171710.1" NA "homoserine/homoserine lactone efflux protein" "rhtB" NA "P370_RS0119235" 621 206 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4006418 4007440 "+" "WP_000487654.1" "WP_000487654.1" NA "lysophospholipase L2" "" NA "P370_RS0119240" 1023 340 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4007448 4008248 "+" "WP_000285362.1" "WP_000285362.1" NA "pyridoxal phosphate phosphatase YigL" "" NA "P370_RS0119245" 801 266 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4008324 4009223 "+" "WP_001196238.1" "WP_001196238.1" NA "EamA-like transporter" "" NA "P370_RS0119250" 900 299 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4009111 4010064 "-" "WP_000573621.1" "WP_000573621.1" NA "transcriptional regulator" "" NA "P370_RS0119255" 954 317 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4010301 4012562 "+" "WP_000153907.1" "WP_000153907.1" NA "5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase" "" NA "P370_RS0119260" 2262 753 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4012602 4013417 "-" "WP_001336442.1" "WP_001336442.1" NA "carboxymethylenebutenolidase" "" NA "P370_RS0119265" 816 271 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4013679 4014440 "+" "WP_000045177.1" "WP_000045177.1" NA "uridine phosphorylase" "" NA "P370_RS0119270" 762 253 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4014340 4014597 "-" "WP_071524913.1" "WP_071524913.1" NA "hypothetical protein" "" NA "P370_RS1000000125565" 258 85 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4014581 4016008 "+" "WP_000347714.1" "WP_000347714.1" NA "DNA recombination protein RmuC" "" NA "P370_RS0119275" 1428 475 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4016103 4016858 "+" "WP_000227958.1" "WP_000227958.1" NA "ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE" "" NA "P370_RS0119280" 756 251 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4016872 4017477 "+" "WP_001295259.1" "WP_001295259.1" NA "ubiquinone biosynthesis protein UbiJ" "" NA "P370_RS0119285" 606 201 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4017474 4019114 "+" "WP_000187530.1" "WP_000187530.1" NA "ubiquinone biosynthesis protein UbiB" "ubiB" NA "P370_RS0119290" 1641 546 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 4019193 4019462 "+" "WP_001295260.1" "WP_001295260.1" NA "twin-arginine translocase subunit TatA" "" NA "P370_RS0119295" 270 89 ""
